gene_id	gene_name	gene_biotype	PH7MLH_1_tpm	PH7MLH_1_count	PH7MLH_2_count	PH7MLH_2_count
ENSG00000078804	TP53INP2	protein_coding	1.936341841	1.936341841	0.781803897	0.781803897
ENSG00000078808	SDF4	protein_coding	25.95548445	25.95548445	9.605196924	9.605196923
ENSG00000078814	MYH7B	protein_coding	0.026182603	0.026182603	0.059463594	0.059463594
ENSG00000078898	BPIFB2	protein_coding	0	0	0	0
ENSG00000078900	TP73	protein_coding	7.137989191	7.13798919	0.770365256	0.770365257
ENSG00000078902	TOLLIP	protein_coding	9.988170709	9.988170709	6.379943243	6.379943242
ENSG00000078967	UBE2D4	protein_coding	5.120736719	5.12073672	10.49766001	10.49766002
ENSG00000079101	CLUL1	protein_coding	0	0	0	0
ENSG00000079102	RUNX1T1	protein_coding	1.408534842	1.408534841	1.887662042	1.887662042
ENSG00000079112	CDH17	protein_coding	0	0	0	0
ENSG00000079134	THOC1	protein_coding	4.748078026	4.748078026	7.584941923	7.584941924
ENSG00000079150	FKBP7	protein_coding	46.94623118	46.94623119	11.77715915	11.77715915
ENSG00000079156	OSBPL6	protein_coding	6.988398021	6.988398022	5.336422528	5.336422527
ENSG00000079215	SLC1A3	protein_coding	2.937855372	2.937855371	5.038897373	5.038897373
ENSG00000079246	XRCC5	protein_coding	155.165079	155.165079	96.06404879	96.06404877
ENSG00000079257	LXN	protein_coding	0.149056	0.149056	0	0
ENSG00000079263	SP140	protein_coding	0	0	0	0
ENSG00000079277	MKNK1	protein_coding	2.140513905	2.140513905	1.69350109	1.69350109
ENSG00000079308	TNS1	protein_coding	0.597890498	0.597890498	2.278213478	2.278213477
ENSG00000079313	REXO1	protein_coding	7.609221202	7.609221203	2.814271293	2.814271293
ENSG00000079332	SAR1A	protein_coding	11.48941626	11.48941626	20.14201997	20.14201997
ENSG00000079335	CDC14A	protein_coding	0.838045101	0.838045101	1.903293302	1.903293302
ENSG00000079337	RAPGEF3	protein_coding	0.156906713	0.156906713	0.257365719	0.257365719
ENSG00000079385	CEACAM1	protein_coding	0.708251975	0.708251975	0	0
ENSG00000079387	SENP1	protein_coding	6.273820174	6.273820174	4.906337204	4.906337204
ENSG00000079393	DUSP13B	protein_coding	0.084321013	0.084321014	0.095751183	0.095751183
ENSG00000079432	CIC	protein_coding	6.838516375	6.838516374	3.379229561	3.37922956
ENSG00000079435	LIPE	protein_coding	3.233950982	3.233950982	0.476926045	0.476926045
ENSG00000079459	FDFT1	protein_coding	236.6685511	236.6685511	125.3894525	125.3894525
ENSG00000079462	PAFAH1B3	protein_coding	95.24792013	95.24792012	62.80768974	62.80768973
ENSG00000079482	OPHN1	protein_coding	0.603195295	0.603195295	0.493999089	0.493999089
ENSG00000079557	AFM	protein_coding	0	0	0	0
ENSG00000079616	KIF22	protein_coding	37.49365898	37.49365898	36.11806059	36.1180606
ENSG00000079689	SCGN	protein_coding	0	0	1.327700569	1.32770057
ENSG00000079691	CARMIL1	protein_coding	5.247499135	5.247499136	2.105213994	2.105213994
ENSG00000079739	PGM1	protein_coding	28.68746907	28.68746907	38.34141649	38.34141649
ENSG00000079785	DDX1	protein_coding	22.84440288	22.84440288	23.79558205	23.79558205
ENSG00000079805	DNM2	protein_coding	3.528632565	3.528632566	3.87249614	3.87249614
ENSG00000079819	EPB41L2	protein_coding	8.510419619	8.510419618	34.96588174	34.96588174
ENSG00000079841	RIMS1	protein_coding	0.117570971	0.11757097	0	0
ENSG00000079931	MOXD1	protein_coding	0.082003282	0.082003282	0	0
ENSG00000079950	STX7	protein_coding	0.822203039	0.822203039	2.611322234	2.611322233
ENSG00000079974	RABL2B	protein_coding	9.29210085	9.292100849	4.10343711	4.103437108
ENSG00000079999	KEAP1	protein_coding	19.48419883	19.48419883	15.11672435	15.11672435
ENSG00000080007	DDX43	protein_coding	1.222615341	1.222615341	0	0
ENSG00000080031	PTPRH	protein_coding	0	0	0.055482432	0.055482432
ENSG00000080166	DCT	protein_coding	0.288425336	0.288425336	0.327522952	0.327522952
ENSG00000080189	SLC35C2	protein_coding	5.278667051	5.278667052	3.829639882	3.829639882
ENSG00000080200	CRYBG3	protein_coding	2.149174639	2.149174638	1.709479484	1.709479484
ENSG00000080224	EPHA6	protein_coding	0.05938632	0.05938632	0	0
ENSG00000080293	SCTR	protein_coding	0	0	0	0
ENSG00000080298	RFX3	protein_coding	2.261252654	2.261252655	3.756170676	3.756170676
ENSG00000080345	RIF1	protein_coding	12.44428468	12.44428468	10.72582679	10.72582679
ENSG00000080371	RAB21	protein_coding	8.867871564	8.867871563	11.44593113	11.44593113
ENSG00000080493	SLC4A4	protein_coding	1.174281304	1.174281304	4.190878974	4.190878975
ENSG00000080503	SMARCA2	protein_coding	1.972290277	1.972290277	0.23906322	0.23906322
ENSG00000080511	RDH8	protein_coding	0	0	0	0
ENSG00000080546	SESN1	protein_coding	2.724204977	2.724204977	2.402387838	2.402387838
ENSG00000080561	MID2	protein_coding	1.122774086	1.122774086	0	0
ENSG00000080572	DNAAF6	protein_coding	0	0	0	0
ENSG00000080573	COL5A3	protein_coding	0.99390444	0.99390444	0	0
ENSG00000080603	SRCAP	protein_coding	6.336565514	6.336565513	3.859180462	3.859180463
ENSG00000080608	PUM3	protein_coding	5.316665046	5.316665047	4.197555316	4.197555316
ENSG00000080618	CPB2	protein_coding	0	0	0	0
ENSG00000080644	CHRNA3	protein_coding	0	0	0	0
ENSG00000080709	KCNN2	protein_coding	0.21362741	0.21362741	3.27490779	3.27490779
ENSG00000080802	CNOT4	protein_coding	5.944313344	5.944313344	8.268869065	8.268869066
ENSG00000080815	PSEN1	protein_coding	2.289099366	2.289099366	3.744260908	3.744260909
ENSG00000080819	CPOX	protein_coding	11.38282967	11.38282967	17.81496735	17.81496734
ENSG00000080822	CLDND1	protein_coding	18.60121311	18.60121311	41.04551986	41.04551986
ENSG00000080823	MOK	protein_coding	2.412223154	2.412223154	1.625711816	1.625711817
ENSG00000080824	HSP90AA1	protein_coding	887.7957614	887.7957613	771.7359816	771.7359817
ENSG00000080839	RBL1	protein_coding	3.577093817	3.577093817	4.310681406	4.310681406
ENSG00000080845	DLGAP4	protein_coding	5.970507889	5.97050789	6.143367538	6.143367539
ENSG00000080854	IGSF9B	protein_coding	0.200890136	0.200890136	0.788057409	0.788057409
ENSG00000080910	CFHR2	protein_coding	0	0	0	0
ENSG00000080947	CROCCP3	transcribed_unprocessed_pseudogene	0.101765421	0.101765421	0.115560274	0.115560274
ENSG00000080986	NDC80	protein_coding	6.842929167	6.842929166	12.13204589	12.13204589
ENSG00000081014	AP4E1	protein_coding	2.484050464	2.484050464	2.451389493	2.451389493
ENSG00000081019	RSBN1	protein_coding	15.1487805	15.1487805	33.20945367	33.20945367
ENSG00000081026	MAGI3	protein_coding	3.292334091	3.29233409	3.303903634	3.303903635
ENSG00000081041	CXCL2	protein_coding	0.777799369	0.777799369	0	0
ENSG00000081051	AFP	protein_coding	0.203816967	0.203816967	0.385742434	0.385742434
ENSG00000081052	COL4A4	protein_coding	0.036797412	0.036797412	0	0
ENSG00000081059	TCF7	protein_coding	0.969609796	0.969609796	0.269144493	0.269144493
ENSG00000081087	OSTM1	protein_coding	2.789348273	2.789348273	6.143228428	6.143228428
ENSG00000081138	CDH7	protein_coding	0.31435344	0.31435344	0.016998369	0.016998369
ENSG00000081148	IMPG2	protein_coding	0	0	0	0
ENSG00000081154	PCNP	protein_coding	101.4751204	101.4751204	185.1534038	185.1534038
ENSG00000081177	EXD2	protein_coding	3.300119274	3.300119274	7.377828229	7.377828227
ENSG00000081181	ARG2	protein_coding	6.474668936	6.474668937	5.514259021	5.514259021
ENSG00000081189	MEF2C	protein_coding	5.974238142	5.974238141	9.499684833	9.499684834
ENSG00000081237	PTPRC	protein_coding	0.087383556	0.087383556	0.070877764	0.070877764
ENSG00000081248	CACNA1S	protein_coding	0	0	0	0
ENSG00000081277	PKP1	protein_coding	0	0	0	0
ENSG00000081307	UBA5	protein_coding	7.203733283	7.203733284	10.96757879	10.96757879
ENSG00000081320	STK17B	protein_coding	5.620001176	5.620001175	2.692752218	2.692752218
ENSG00000081377	CDC14B	protein_coding	5.911550319	5.911550318	8.430408815	8.430408815
ENSG00000081386	ZNF510	protein_coding	1.812062801	1.812062801	2.7721761	2.7721761
ENSG00000081479	LRP2	protein_coding	0.02700015	0.027000149	0.091980498	0.091980498
ENSG00000081665	ZNF506	protein_coding	1.247313078	1.247313078	0.357073895	0.357073895
ENSG00000081692	JMJD4	protein_coding	10.09981826	10.09981826	5.363566719	5.363566719
ENSG00000081721	DUSP12	protein_coding	118.6426647	118.6426647	41.95277652	41.95277652
ENSG00000081760	AACS	protein_coding	2.052011357	2.052011358	2.506468559	2.506468559
ENSG00000081791	DELE1	protein_coding	2.998619609	2.998619609	6.644901406	6.644901405
ENSG00000081800	SLC13A1	protein_coding	0	0	0	0
ENSG00000081803	CADPS2	protein_coding	3.779199815	3.779199816	0.728020762	0.728020762
ENSG00000081818	PCDHB4	protein_coding	0.314266913	0.314266913	4.24996743	4.24996743
ENSG00000081842	PCDHA6	protein_coding	0.052099882	0.052099882	0.080492929	0.080492929
ENSG00000081853	PCDHGA2	protein_coding	0.677984098	0.677984099	3.734051163	3.734051162
ENSG00000081870	IFT25	protein_coding	56.60573236	56.60573236	42.40391189	42.4039119
ENSG00000081913	PHLPP1	protein_coding	3.788141968	3.788141968	19.15449525	19.15449525
ENSG00000081923	ATP8B1	protein_coding	1.026861924	1.026861924	0	0
ENSG00000081985	IL12RB2	protein_coding	6.606336837	6.606336838	0	0
ENSG00000082014	SMARCD3	protein_coding	11.27374252	11.27374252	11.04482767	11.04482767
ENSG00000082068	WDR70	protein_coding	7.004680341	7.004680341	11.63900036	11.63900036
ENSG00000082074	FYB1	protein_coding	0.072628088	0.072628088	0.192437509	0.192437509
ENSG00000082126	MPP4	protein_coding	0.0109547	0.0109547	0	0
ENSG00000082146	STRADB	protein_coding	19.10135248	19.10135247	12.65135621	12.65135621
ENSG00000082153	BZW1	protein_coding	57.96145073	57.96145072	54.53778373	54.53778372
ENSG00000082175	PGR	protein_coding	0	0	0	0
ENSG00000082196	C1QTNF3	protein_coding	6.554690213	6.554690214	3.653941397	3.653941397
ENSG00000082212	ME2	protein_coding	5.606075515	5.606075516	4.799654942	4.799654942
ENSG00000082213	C5orf22	protein_coding	6.871424067	6.871424068	13.40189794	13.40189793
ENSG00000082258	CCNT2	protein_coding	3.807748033	3.807748033	5.275712737	5.275712736
ENSG00000082269	FAM135A	protein_coding	1.53503329	1.53503329	1.907560207	1.907560208
ENSG00000082293	COL19A1	protein_coding	1.115194024	1.115194024	0.358616527	0.358616527
ENSG00000082397	EPB41L3	protein_coding	2.416549836	2.416549837	0.114338594	0.114338594
ENSG00000082438	COBLL1	protein_coding	1.340799728	1.340799729	0.056917846	0.056917846
ENSG00000082458	DLG3	protein_coding	0.220700448	0.220700448	1.378396735	1.378396735
ENSG00000082482	KCNK2	protein_coding	11.34464034	11.34464034	6.95883303	6.958833027
ENSG00000082497	SERTAD4	protein_coding	13.34409624	13.34409625	0.163815792	0.163815792
ENSG00000082512	TRAF5	protein_coding	2.905943525	2.905943524	3.478922065	3.478922064
ENSG00000082515	MRPL22	protein_coding	25.11842778	25.11842778	31.76039345	31.76039345
ENSG00000082516	GEMIN5	protein_coding	9.825573963	9.825573962	14.04530301	14.04530301
ENSG00000082556	OPRK1	protein_coding	0.076709949	0.076709948	0	0
ENSG00000082641	NFE2L1	protein_coding	15.05500936	15.05500936	24.57032979	24.57032979
ENSG00000082684	SEMA5B	protein_coding	0.048591823	0.048591823	0.055178708	0.055178708
ENSG00000082701	GSK3B	protein_coding	4.771492082	4.771492082	11.36473768	11.36473768
ENSG00000082781	ITGB5	protein_coding	34.04280571	34.04280572	33.12466133	33.12466133
ENSG00000082805	ERC1	protein_coding	3.372724064	3.372724065	5.281576426	5.281576426
ENSG00000082898	XPO1	protein_coding	22.14613652	22.14613652	18.92031423	18.92031423
ENSG00000082929	LINC01587	lncRNA	0	0	0.179080714	0.179080715
ENSG00000082996	RNF13	protein_coding	16.70271347	16.70271347	30.7172076	30.7172076
ENSG00000083067	TRPM3	protein_coding	2.32276909	2.32276909	1.355725441	1.35572544
ENSG00000083093	PALB2	protein_coding	4.582646996	4.582646997	4.643941735	4.643941736
ENSG00000083097	DOP1A	protein_coding	0.692795074	0.692795074	2.31095239	2.31095239
ENSG00000083099	LYRM2	protein_coding	6.484277863	6.484277863	5.914111244	5.914111244
ENSG00000083123	BCKDHB	protein_coding	6.322735809	6.322735807	10.57492408	10.57492408
ENSG00000083168	KAT6A	protein_coding	6.092694084	6.092694084	4.505010592	4.505010592
ENSG00000083223	TUT7	protein_coding	2.532351318	2.532351317	2.588062723	2.588062722
ENSG00000083290	ULK2	protein_coding	1.276144963	1.276144963	0	0
ENSG00000083307	GRHL2	protein_coding	0	0	0	0
ENSG00000083312	TNPO1	protein_coding	11.70486198	11.70486198	13.64452265	13.64452265
ENSG00000083444	PLOD1	protein_coding	47.18747344	47.18747344	36.96811842	36.96811842
ENSG00000083454	P2RX5	protein_coding	5.139603167	5.139603167	0.117905135	0.117905135
ENSG00000083457	ITGAE	protein_coding	27.73853729	27.73853729	16.53405182	16.53405182
ENSG00000083520	DIS3	protein_coding	5.118185459	5.118185459	7.658142575	7.658142575
ENSG00000083535	PIBF1	protein_coding	4.142337212	4.142337213	7.752647348	7.752647347
ENSG00000083544	TDRD3	protein_coding	2.051048795	2.051048795	3.260711387	3.260711387
ENSG00000083622		lncRNA	0	0	0	0
ENSG00000083635	NUFIP1	protein_coding	8.717655796	8.717655795	13.83784473	13.83784473
ENSG00000083642	PDS5B	protein_coding	4.31314915	4.313149149	9.654695275	9.654695274
ENSG00000083720	OXCT1	protein_coding	14.88462372	14.88462372	24.26569982	24.26569982
ENSG00000083750	RRAGB	protein_coding	3.121982091	3.121982091	3.026376298	3.026376298
ENSG00000083782	EPYC	protein_coding	0.241368151	0.241368151	0	0
ENSG00000083799	CYLD	protein_coding	1.680143592	1.680143592	3.847857783	3.847857783
ENSG00000083807	SLC27A5	protein_coding	3.458858483	3.458858484	6.482120366	6.482120365
ENSG00000083812	ZNF324	protein_coding	3.012768584	3.012768584	4.206637385	4.206637386
ENSG00000083814	ZNF671	protein_coding	0.615721132	0.615721132	0.069918546	0.069918546
ENSG00000083817	ZNF416	protein_coding	2.734430852	2.734430852	3.493234976	3.493234976
ENSG00000083828	ZNF586	protein_coding	1.911616814	1.911616813	2.839050232	2.839050233
ENSG00000083838	ZNF446	protein_coding	1.953347638	1.953347638	1.404818507	1.404818507
ENSG00000083844	ZNF264	protein_coding	1.162677238	1.162677238	2.916449193	2.916449192
ENSG00000083845	RPS5	protein_coding	571.1493691	571.1493692	719.9427256	719.9427259
ENSG00000083857	FAT1	protein_coding	5.262286197	5.262286198	5.818561297	5.818561297
ENSG00000083896	YTHDC1	protein_coding	13.65108186	13.65108186	18.58111087	18.58111087
ENSG00000083937	CHMP2B	protein_coding	14.12794284	14.12794284	35.59133076	35.59133076
ENSG00000084070	SMAP2	protein_coding	17.12949415	17.12949415	17.75118476	17.75118476
ENSG00000084072	PPIE	protein_coding	8.080772691	8.080772691	7.292462598	7.292462599
ENSG00000084073	ZMPSTE24	protein_coding	16.43751913	16.43751913	13.2010805	13.2010805
ENSG00000084090	STARD7	protein_coding	84.18607864	84.18607863	72.24349627	72.24349625
ENSG00000084092	NOA1	protein_coding	12.81123502	12.81123501	20.69230811	20.69230811
ENSG00000084093	REST	protein_coding	5.988687768	5.988687768	10.67390325	10.67390325
ENSG00000084110	HAL	protein_coding	0	0	0.0471553	0.0471553
ENSG00000084112	SSH1	protein_coding	3.30069827	3.300698271	3.756605712	3.756605712
ENSG00000084207	GSTP1	protein_coding	731.7233921	731.723392	230.8090164	230.8090164
ENSG00000084234	APLP2	protein_coding	46.41323843	46.41323844	69.98375033	69.98375033
ENSG00000084444	FAM234B	protein_coding	1.164807475	1.164807475	2.323668194	2.323668194
ENSG00000084453	SLCO1A2	protein_coding	0.006148033	0.006148033	0.021155856	0.021155856
ENSG00000084463	WBP11	protein_coding	29.81134695	29.81134696	41.70200522	41.70200524
ENSG00000084623	EIF3I	protein_coding	33.24346283	33.24346283	35.51592054	35.51592055
ENSG00000084628	NKAIN1	protein_coding	3.071005753	3.071005753	7.81412893	7.814128928
ENSG00000084636	COL16A1	protein_coding	3.759251577	3.759251576	2.481262365	2.481262365
ENSG00000084652	TXLNA	protein_coding	19.37755102	19.37755102	5.734240144	5.734240144
ENSG00000084674	APOB	protein_coding	0.014666354	0.014666354	0.033308916	0.033308916
ENSG00000084676	NCOA1	protein_coding	6.310276838	6.310276839	10.41654762	10.41654762
ENSG00000084693	AGBL5	protein_coding	5.598621731	5.598621731	13.81977027	13.81977027
ENSG00000084710	EFR3B	protein_coding	2.812410563	2.812410562	2.291095331	2.291095332
ENSG00000084731	KIF3C	protein_coding	3.386370347	3.386370347	2.922512497	2.922512496
ENSG00000084733	RAB10	protein_coding	44.35247484	44.35247483	40.0713399	40.0713399
ENSG00000084734	GCKR	protein_coding	0	0	0	0
ENSG00000084754	HADHA	protein_coding	38.92047551	38.92047551	46.51976326	46.51976326
ENSG00000084764	MAPRE3	protein_coding	3.432840956	3.432840956	1.012514579	1.01251458
ENSG00000084774	CAD	protein_coding	17.56187955	17.56187955	8.719034293	8.719034294
ENSG00000085063	CD59	protein_coding	15.07106805	15.07106805	17.4860771	17.4860771
ENSG00000085117	CD82	protein_coding	1.819998941	1.819998941	2.222687737	2.222687737
ENSG00000085185	BCORL1	protein_coding	3.867876244	3.867876243	4.299395106	4.299395106
ENSG00000085224	ATRX	protein_coding	10.77800075	10.77800075	11.70145601	11.70145601
ENSG00000085231	AK6	protein_coding	26.37110589	26.37110589	59.37241187	59.37241187
ENSG00000085265	FCN1	protein_coding	0	0	0.032365964	0.032365964
ENSG00000085274	MYNN	protein_coding	9.037017242	9.037017241	9.510074471	9.510074472
ENSG00000085276	MECOM	protein_coding	0.023485173	0.023485173	0.080006147	0.080006147
ENSG00000085365	SCAMP1	protein_coding	6.005397968	6.00539797	18.92231955	18.92231955
ENSG00000085377	PREP	protein_coding	8.63848595	8.638485951	10.77434632	10.77434632
ENSG00000085382	HACE1	protein_coding	1.557860702	1.557860702	4.198162798	4.198162797
ENSG00000085415	SEH1L	protein_coding	7.666916807	7.666916806	6.863624994	6.863624993
ENSG00000085433	WDR47	protein_coding	1.719867376	1.719867376	5.293670657	5.293670658
ENSG00000085449	WDFY1	protein_coding	14.85102372	14.85102372	16.9762891	16.9762891
ENSG00000085465	OVGP1	protein_coding	0.43149346	0.43149346	1.371957256	1.371957255
ENSG00000085491	SLC25A24	protein_coding	4.364973981	4.364973981	4.295780524	4.295780523
ENSG00000085511	MAP3K4	protein_coding	7.240751446	7.240751446	9.18495923	9.184959232
ENSG00000085514	PILRA	protein_coding	3.259904901	3.2599049	3.971092357	3.971092357
ENSG00000085552	IGSF9	protein_coding	2.207695287	2.207695287	0.133704551	0.133704551
ENSG00000085563	ABCB1	protein_coding	0.299158802	0.299158802	0.12515683	0.12515683
ENSG00000085644	ZNF213	protein_coding	2.329341285	2.329341285	1.456719594	1.456719594
ENSG00000085662	AKR1B1	protein_coding	59.08558815	59.08558815	65.6439138	65.6439138
ENSG00000085719	CPNE3	protein_coding	20.90102081	20.90102081	23.18514546	23.18514546
ENSG00000085721	RRN3	protein_coding	15.44161002	15.44161002	16.53271305	16.53271305
ENSG00000085733	CTTN	protein_coding	27.01676975	27.01676975	30.21373521	30.21373521
ENSG00000085741	WNT11	protein_coding	0.560376303	0.560376303	0.053028195	0.053028195
ENSG00000085760	MTIF2	protein_coding	12.36188318	12.36188318	11.82244964	11.82244964
ENSG00000085788	DDHD2	protein_coding	3.007073229	3.007073229	9.448436997	9.448436997
